time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.3400000000000016,-1.38655560208,-1.46907049887,17.332782294,6.13385904715,0.178761869154,0.0,-1.95705651158,-1.99340732547,5.08668603282,-0.0443015709855,0.116980289375,0.0,479.49234204543666,480.16876578773997,481.9047357663281,481.531138445158
2.4000000000000017,-1.50773728454,-1.59178290629,17.640505469,6.1312592626,0.186603643766,0.0,-2.08299923514,-2.0971891373,5.16994143912,-0.0414541975834,0.149365575338,0.0,464.2612340994782,466.80988240686094,467.3026957416401,467.52369107581904
2.4600000000000017,-1.63551428135,-1.71987417541,17.9473058851,6.12910679391,0.196046906066,0.0,-2.17698073598,-2.17275364843,5.05690444317,-0.0265648387317,0.169900175714,0.0,403.44873247415336,405.32466426414106,401.19004091723866,402.53920264485595
2.520000000000002,-1.77013617749,-1.85334650378,18.2525223865,6.12712846443,0.206289936175,0.0,-2.31132202004,-2.27641956932,5.11619107066,-0.0505957879494,0.172300844149,0.0,460.49829499373135,460.71500949590893,461.4807785115732,459.57916274460854
2.580000000000002,-1.91248343303,-1.99268443873,18.5587079942,6.1240894483,0.216213246868,0.0,-2.43444274698,-2.36842339219,5.08960899672,-0.0507594149954,0.145684483241,0.0,434.88460008335113,432.6752664664813,435.2036212251026,435.1882369574931
2.640000000000002,-2.06273210803,-2.1378441068,18.8647829272,6.12088113844,0.225110591339,0.0,-2.57459983498,-2.47046681976,5.11223217207,-0.0595363769289,0.153041226433,0.0,450.5507877449595,451.1655335405689,452.4830354429869,451.7739120804044
2.700000000000002,-2.22156267298,-2.28918913453,19.1721561335,6.11749922862,0.234131846644,0.0,-2.72052443763,-2.57462758517,5.1328432855,-0.0506789408434,0.144359395509,0.0,453.1027310521313,452.4248557816454,451.4994082946682,452.2114642440478
2.760000000000002,-2.38924619616,-2.44679532505,19.4803984799,6.11445562461,0.242631618412,0.0,-2.86964883455,-2.67913998953,5.14125860403,-0.0508224564808,0.135643525094,0.0,450.30544934842874,449.6180715689652,449.7787253300303,449.76550062399144
2.820000000000002,-2.56604533825,-2.61073572042,19.7891157629,6.11119961065,0.25061729386,0.0,-3.02433021333,-2.78577564229,5.14865657396,-0.0622389333599,0.127442166345,0.0,451.0921001418013,450.44519563815663,451.58736390244127,450.6633816591021
2.880000000000002,-2.75185052037,-2.78085329659,20.0965805345,6.10788575802,0.257858171338,0.0,-3.16981390705,-2.88510159456,5.09980475939,-0.0439937795859,0.101619398358,0.0,434.99544662148793,432.84030418441864,432.7694060509544,434.30050123096055
2.940000000000002,-2.94767859174,-2.95775864353,20.4054024786,6.10532261386,0.263922000268,0.0,-3.35824396492,-3.01188559122,5.19311088268,-0.0402849724721,0.0999297630333,0.0,480.04405259626077,479.9237989032188,480.5726194784589,480.8528608345381
3.000000000000002,-3.1534479832,-3.14134705903,20.7143117552,6.10255806361,0.269950310353,0.0,-3.50129152395,-3.10798297267,5.10374495128,-0.0613511057961,0.101533679512,0.0,422.92726860796944,423.0746964001932,424.08423687711127,422.26892273571355
3.0600000000000023,-3.36743772727,-3.33045051939,21.0161479887,6.09881252354,0.275669931217,0.0,-3.63228866274,-3.19582816773,4.95762058718,-0.0646652876127,0.0785063706993,0.0,404.51044463524823,402.4394104758755,402.84313891193744,402.5400068499842
3.1200000000000023,-3.5919754393,-3.52656894683,21.3181649641,6.09481189515,0.280399834408,0.0,-3.85255766997,-3.34169010167,5.10803806358,-0.0710370804784,0.0794742250899,0.0,500.61431886257014,500.6889525910994,500.0649473861389,499.5977120657523
3.1800000000000024,-3.82896976386,-3.73096131801,21.6261295255,6.09011429063,0.284929962921,0.0,-4.04758522242,-3.47171063735,5.15640504728,-0.0995865134149,0.0660645900628,0.0,473.0794443146067,472.04962109784066,473.0843322047495,470.8755758143502
3.2400000000000024,-4.07688594204,-3.94267752157,21.933969275,6.08400875724,0.289387743324,0.0,-4.21668239052,-3.5859841801,5.10441943039,-0.106497954936,0.0870738005262,0.0,440.6278140481083,442.3658814867127,442.451331815546,441.872745094454
3.3000000000000025,-4.33594507251,-4.16195713255,22.2415717651,6.07764481979,0.294313400776,0.0,-4.41897740839,-3.72381040608,5.14781327119,-0.105215395846,0.0695973418486,0.0,475.6246413545505,474.2888750638325,473.357864629529,473.4474809079759
3.3600000000000025,-4.60737682464,-4.38971602796,22.5520858746,6.07156438792,0.298381424369,0.0,-4.62899964815,-3.86860460797,5.20139659033,-0.0945453007092,0.0639418613807,0.0,479.1663399367221,478.73919254878456,480.36705629584714,481.16759366892285
